,SmallGrowth,SmallNeutral,SmallValue,BigGrowth,BigNeutral,BigValue
2010-04-30,-0.05608666118783323,-0.05300892020206882,-0.08721424963569158,-0.056287233286733684,-0.08179294294690387,-0.09580545879784408
2010-05-31,-0.07644947281575709,-0.08199248251193525,-0.10233720607798069,-0.06400739036414704,-0.097744814559247,-0.08313594179312889
2010-06-30,-0.093233781178237,-0.09952113057088663,-0.10383566531666144,-0.09909459668380993,-0.06384975668479365,-0.0632123601479817
2010-07-31,0.15954259176101404,0.17260166486667083,0.1690258201418502,0.1348105953327654,0.10919257434868457,0.09309110008653221
2010-08-31,0.1242084394464904,0.1019401850204682,0.09265934497183403,0.0981209121311144,0.01878888874389739,-0.03804978921573188
2010-09-30,0.01843251269276669,0.01789710353656071,0.0027247655302515827,0.053481419297503274,0.012793474877176969,-0.00880766504440389
2010-10-31,0.08861579765123273,0.0890655826482909,0.09143156912596706,0.14601113481576178,0.16479348441811648,0.09682132161656232
2010-11-30,0.015153818631616911,0.008127696065681311,-0.0011166496203210974,-0.023640125081209384,-0.07235883646934116,-0.055274069865990594
2010-12-31,-0.026667909211293583,-0.021233239153139905,-0.025851622006997532,-0.004346881396990909,-0.0038254066356612215,-0.0009221857388634902
2011-01-31,-0.07308093527534598,-0.039613387508642184,-0.036910289406206775,-0.07834164400157084,-0.033097109959986715,0.02497803219098338
2011-02-28,0.11772752648923723,0.11221899549410441,0.11448878230290105,0.07822642451026152,0.06369149963560994,0.011108801556669157
2011-03-31,-0.014920049769364119,0.006747467356538417,0.0011817202468129562,-0.018329855402087092,-0.011529576212661152,0.028073010649945385
2011-04-30,-0.042340475574383585,-0.030645326087468727,-0.025254602468484655,-0.027396464625640382,-0.018477082354662056,0.012061241321721816
2011-05-31,-0.06606638895036454,-0.06294881771497463,-0.0753343513418353,-0.05654494085108075,-0.0757229733135718,-0.04994248268808599
2011-06-30,0.036167752665113406,0.027626865495729014,0.03743597473691729,0.04260009125298847,0.035334751687214005,0.01205817945693144
2011-07-31,0.026506479151011675,0.012314004974016246,-0.00015649881363999363,0.03854220258351493,-0.025482908300872187,-0.03705695496256389
2011-08-31,-0.02303228654735545,-0.030999134630456338,-0.0446979716830469,-0.021549501792584747,-0.06938139215730421,-0.049503449670885935
2011-09-30,-0.1284553913923736,-0.11894216901973487,-0.1207788303426287,-0.1226638752614474,-0.10842164435607127,-0.04986474769738325
2011-10-31,0.04163177656941297,0.040536584812494336,0.03392662766162591,0.024751093655837275,0.043186903914075536,0.056040955677078896
2011-11-30,-0.025153006598149785,-0.040290750616465254,-0.06427074019740919,-0.02935370808802329,-0.06993971633043794,-0.05128180648891445
2011-12-31,-0.17338539859840807,-0.16441833909787484,-0.15904224647483467,-0.13259371138836185,-0.08748760584962878,-0.010072448822777802
2012-01-31,-0.023081414624644858,-0.01074239237331609,0.015856583514634037,0.012314269263245636,0.051634327400056135,0.045769733839608806
2012-02-29,0.13333696367037762,0.12815754003596758,0.13588033757720908,0.10543146955497718,0.07396215597159284,0.03670929793961153
2012-03-31,-0.06442689289955461,-0.06644922144109455,-0.07537195190183332,-0.06915184150081288,-0.09018229444465686,-0.054108042757346375
2012-04-30,0.06312341006866506,0.08257778755508127,0.13118664557934423,0.06752606448286746,0.0891225492741452,0.03480878679399324
2012-05-31,0.02101354643649489,0.02381520088323197,0.00642770207549348,0.036129270278505876,-0.00538112541618696,-0.019640735055799552
2012-06-30,-0.057583899338341626,-0.06490149242007515,-0.07535414816842134,-0.03658542671122211,-0.05728748280880036,-0.032814935064607975
2012-07-31,-0.09886690802522613,-0.09835740731763454,-0.08393380807178619,-0.05272391348398653,-0.04852180545841367,-0.043551477211989376
2012-08-31,0.04043048791340942,0.03336418645330186,0.01480468680881164,-0.036805475664065,-0.04380033237420433,-0.02115815372353269
2012-09-30,0.00039818203170183253,0.006304392300120698,-0.004550357228863655,0.04866970578242191,0.04060241733279679,0.0005715989338985761
2012-10-31,-0.008895063338424158,-0.003966517132502956,0.013008751567689325,-0.023529061216390645,-0.025215471841188775,0.011710075249173668
2012-11-30,-0.1334073556873947,-0.12486037789216331,-0.09950870007978119,-0.11068302488587167,-0.05977961335708748,-0.0032551583945296114
2012-12-31,0.15817676573293915,0.15356122494712743,0.15422121103724096,0.1294226012103823,0.15834544292253216,0.13863390320334168
2013-01-31,0.07471066047423958,0.07792853619577,0.05064117615926467,0.027841489997229907,0.031239958268682866,0.07348169394177706
2013-02-28,0.04325803868570488,0.048070045043966836,0.027905204204496492,0.025083754581594286,-0.012970274509899626,-0.02295457689544067
2013-03-31,-0.011498583251067784,-0.0271557562741791,-0.0330084352162614,-0.028820961179812365,-0.06596530241506304,-0.05779593383366244
2013-04-30,-0.02406780740081571,-0.02463323378445481,-0.03761873299623475,-0.02857877791601826,-0.03194225970616926,-0.013814907755847483
2013-05-31,0.14807610302580532,0.16844999781170866,0.13400692486112953,0.11411545186546745,0.0819837982604188,0.039708781383196
2013-06-30,-0.162761927151858,-0.15775409678846575,-0.14977994846211606,-0.10660835427110393,-0.16430701575809525,-0.10450039336692518
2013-07-31,0.0801306245780058,0.09752539967586671,0.0549722582684502,0.03926505706580441,0.029247453154849,0.008167715202154202
2013-08-31,0.06964510935356039,0.08336447733182273,0.09850608276585904,0.048245358591411325,0.057930529497256966,0.0347267773670199
2013-09-30,0.042819972518807425,0.06436008382935143,0.05415678218058284,0.04883479840394678,0.057487505201722966,0.03055976032436747
2013-10-31,-0.03691809890335018,-0.02999709377785953,-0.012497146468846143,-0.05591389839662486,-0.026198483970666042,0.0015946741310282064
2013-11-30,0.08749534031728134,0.10037722536108462,0.08585818606615891,0.047875820054407825,0.05735991670721963,0.017428906510404962
2013-12-31,-0.03331870616722421,-0.03595167554794909,-0.01931669697662297,-0.03212784353224196,-0.03940443007973837,-0.05047663679074532
2014-01-31,0.029208555505682465,0.054393985585354354,0.0384518080515861,-0.006036345150391087,-0.04028425985586481,-0.04178329192372654
2014-02-28,0.04342045495311275,0.04792202166324899,0.04334610624342683,-0.015442855221685425,0.00584576235572154,0.011379508879868494
2014-03-31,-0.02698341110259872,-0.043986952250777756,-0.02437048762131555,-0.051554478543233806,-0.034274708733406656,0.007843913979434847
2014-04-30,-0.018326450273169703,-0.01760833436071041,-0.016032859337254735,-0.0031080347857185275,-0.006996176385480002,-0.002194893712476831
2014-05-31,0.047829711007886244,0.03153596268323855,0.015693924593101816,0.014838748129677448,0.010889042996188758,0.011312469964722904
2014-06-30,0.06596439792622166,0.05577826645212558,0.03991675935870198,0.026242677190893238,0.02071054022407859,0.017826391468625635
2014-07-31,0.05664809119402969,0.07250142547171445,0.09256206269514888,0.037807792086514524,0.09481058591334901,0.09338055649139809
2014-08-31,0.06646400852721945,0.06806631334917834,0.04731969213242704,0.03794592212215364,0.013249297390494075,-0.012732002151907285
2014-09-30,0.14208375394820116,0.1566086820519248,0.15715866971470538,0.06212213702074432,0.07843950569776625,0.04406047303934968
2014-10-31,0.015551345307329267,0.013528740592336774,0.029193532683942536,-0.003521187893767208,0.01447721387040235,0.0370174186229244
2014-11-30,0.039655883998437114,0.057512707650947625,0.059735558151613244,0.02918097373116524,0.11851967193453383,0.1245673536108578
2014-12-31,-0.08585804735638725,-0.08001641654466596,-0.0019149587064922757,-0.0043373040203510405,0.18982368074794076,0.2978159090600243
2015-01-31,0.08938355854769031,0.08289605197767846,0.038306775990663455,0.09025967032430171,0.023736588456616525,-0.05011307013634425
2015-02-28,0.0937236601678324,0.07695749028803411,0.06368584689755008,0.08607405674497293,0.057210644541880074,0.004737270887157585
2015-03-31,0.2342917218000069,0.23957908578137044,0.21997489716640994,0.1769858076373585,0.13401601729207946,0.11264752309398163
2015-04-30,0.16290689732424313,0.17203640317019642,0.1831393847352425,0.13713316676170262,0.16087891110319963,0.19170034590570761
2015-05-31,0.3165537160307612,0.2796252604734557,0.20514721295914473,0.19450595961265704,0.06943936026283692,-0.04606776851940064
2015-06-30,-0.13409135148988893,-0.12148674457930941,-0.0682255506353272,-0.144956404725606,-0.08785629026208197,0.006551779751169162
2015-07-31,-0.1938416995332496,-0.19661296471177447,-0.2042672449691344,-0.13714730566353306,-0.14511447040382663,-0.11597660972853463
2015-08-31,-0.1380836969596878,-0.12261299971795891,-0.13134819754588933,-0.1516219094507859,-0.12460177951708362,-0.11992863890806837
2015-09-30,-0.013334408766963901,-0.0434309518864221,-0.049882027759781344,-0.034385052599165356,-0.0632301651404874,-0.03736853096003556
2015-10-31,0.20771178037582194,0.18963635233434606,0.1667981782248098,0.1572089932296139,0.133617936408726,0.07049003694826506
2015-11-30,0.11581657478223017,0.09853542115246472,0.09265753555397205,0.04192151714319414,0.009761879648590321,0.008572026227216867
2015-12-31,0.08750431259048819,0.07734942038997006,0.07868796243902731,0.03737131450318398,0.03518421879375122,0.0166442954458057
2016-01-31,-0.3001299249720487,-0.301538341334336,-0.284218126650885,-0.26468457192042394,-0.2613101270426843,-0.1678591617269667
2016-02-29,-0.03489353556565011,-0.019789984711969244,-0.011254847373956212,-0.03768703140799956,-0.01339304977739375,-0.017335956809461983
2016-03-31,0.17997917242677297,0.19504897295187718,0.17960320475826808,0.16395671530607214,0.15035628523693734,0.07892637364480337
2016-04-30,-0.009917964206018204,0.009767748299956747,-0.005775502074145122,-0.0391199820944379,-0.03169332562961791,-0.012758693445496405
2016-05-31,-0.0215818112252264,-0.016293353573986757,-0.03715233644368987,-0.002216494501340649,0.005026480936986433,0.0014522443413245156
2016-06-30,0.08461064550166242,0.0709801812023203,0.05387413591442436,0.046621016579404984,0.02659879255529818,-0.0010187587802400477
2016-07-31,-0.0329313737957031,-0.010589234601459996,0.010985805328427967,-0.014571662759167547,0.025414836318390144,0.03790905557786384
2016-08-31,0.051641419930662735,0.050475223507197464,0.06201375893295902,0.02056015296317759,0.029960124727951287,0.041825225751900286
2016-09-30,-0.006327591511907205,-0.006175016250425269,0.011777557959802065,-0.023244787767984776,-0.026013657187778594,-0.02271976392332775
2016-10-31,0.04197383877332195,0.0411453667370143,0.04835155371661837,0.015306858663499456,0.020803047804616837,0.027260084046661914
2016-11-30,0.02600956716570213,0.02687728964484548,0.02313358466021298,0.007362658434894254,0.030635997542782345,0.06178746318150452
2016-12-31,-0.04951717179246207,-0.03422027076740086,-0.015197210492678082,-0.06551617872050552,-0.04916451311820269,-0.03961072179384373
2017-01-31,-0.03462233108730761,-0.02521588288432286,-0.005008694643460321,-0.024406241837707232,-0.002650525884424937,0.04699281312949721
2017-02-28,0.035888479959421016,0.037678270389503554,0.050272524235165594,0.031821010659167426,0.033923614542356484,0.01256470458474479
2017-03-31,-0.02732956802696518,-0.023770944477496725,-0.013090036040625641,-0.005643970767627127,0.0013800848906551089,-0.0028192452095054943
2017-04-30,-0.07377586303161954,-0.06872367682636027,-0.05317482193631595,-0.030133480716659333,-0.01692336494611857,-0.002025134850284549
2017-05-31,-0.08548983375409835,-0.07394636840272684,-0.07383679318378678,-0.03175787056932722,-0.02379943299479481,0.022870843714411615
2017-06-30,0.03574587016345432,0.032846857705849164,0.04422161312148298,0.0664220645099598,0.04959013680819635,0.028686366074533343
2017-07-31,-0.020728576390555142,0.004021520234992915,0.06231849468456163,-0.014101992447313472,0.015148321972764611,0.0613916140057007
2017-08-31,0.03373758422763928,0.02681357495765302,0.023258790168186216,0.04063871136772779,0.021661055760933356,0.023663446170596902
2017-09-30,0.019731070401046713,0.020568440878286687,-0.00484362733971011,0.03028232232290784,0.014910986062232956,-0.0060078460659618305
2017-10-31,-0.028239113329476817,-0.031533035655863295,-0.04040612913283448,0.04032744979642788,0.03137045065682731,0.01539206240273927
2017-11-30,-0.07807218560473528,-0.05896892342839999,-0.05109663936997311,-0.04881079109090192,-0.031700825924528164,0.003463580531674726
2017-12-31,-0.02319945806574908,-0.019868044198285584,-0.02782722048971631,0.02097249974082649,0.01028071664057828,0.003061066304161475
2018-01-31,-0.04409769467903779,-0.03586017005092168,0.002019340534604952,-0.004716023635831235,0.008756746392637238,0.10938790852254776
2018-02-28,-0.04687646068175011,-0.03968900325470137,-0.04855860356216091,-0.014980138561069167,-0.04187008182325125,-0.07989939297260196
2018-03-31,0.06341524433941004,0.03170137390612915,-0.01928525758434918,0.02972509119047828,-0.013121950374360036,-0.0521173322769406
2018-04-30,-0.041709587878861476,-0.04187378606262404,-0.042356494634233965,-0.031465178348966116,-0.04387008943949977,-0.024675985604876605
2018-05-31,-0.01917962288686359,-0.0075305388041980725,-0.0229608331389749,0.04877703498015862,-0.007259822186628573,-0.018323709810814215
2018-06-30,-0.11465592942591929,-0.12104382947928172,-0.11094124448068787,-0.07037877276798143,-0.08598457385720804,-0.06319204119758093
2018-07-31,-0.006210624395883491,0.009186938103912468,0.020843066475500605,-0.02728056992232919,0.012735804676992757,0.050239932739120974
2018-08-31,-0.08174273029477352,-0.07388228885785009,-0.05766806612118791,-0.09241360182716285,-0.05391705050446016,-0.025508297101098587
2018-09-30,-0.020457036539784812,-0.0046776332549852695,0.008121169671831074,0.008966563757749846,0.022400837722879263,0.052218602940281356
2018-10-31,-0.09242035289737871,-0.09530717178346237,-0.09765768786260398,-0.14274425470356278,-0.08473090736895639,-0.04195015789651768
2018-11-30,0.06402002044228983,0.06666598872717233,0.060719250388783674,0.036616794743702163,0.013814615450767453,-0.03182343728057713
2018-12-31,-0.03398045508858338,-0.04960055428811294,-0.04838006309184906,-0.04180655647520759,-0.04847348860532119,-0.037221453424118645
2019-01-31,-0.04430654421271607,-0.007474623783923273,-0.009608034014814026,0.04072230519465303,0.03368418923177052,0.05272711409469766
2019-02-28,0.23397718119918243,0.21776077420155393,0.19786728151526023,0.17981898268271013,0.17390698801061233,0.09298632088901715
2019-03-31,0.11594874440855629,0.10764851000349362,0.11944891318846818,0.10382884629367473,0.07377538960695085,0.010446985950417265
2019-04-30,-0.05602462932795216,-0.022771247589928878,-0.030670915906621965,-0.010526129975034992,-0.001409762240796586,0.005029224661180942
2019-05-31,-0.029067945987208077,-0.03825488696429302,-0.04928685097643237,-0.05337073459040298,-0.07440606687428863,-0.05985244495205633
2019-06-30,0.0031499466539015586,-0.0019974012915016104,0.0015546976025098136,0.051592881979346084,0.03831640089262489,0.035971895309889534
2019-07-31,-0.018092940847351247,-0.027179484786595598,-0.03492021150305269,0.014052419114114034,0.0003735173142700443,-0.0013256564450481179
2019-08-31,0.0003998831253806401,-0.015041611235683039,-0.02968924231005854,0.046523987753351204,-0.0171961496404629,-0.05032936721748782
2019-09-30,0.02851942439376165,0.010109336749183795,0.0014185708343013026,0.0009517703142971623,-0.00357883607575038,0.01679468653228766
2019-10-31,-0.008174318184155926,0.0011754513588668747,-0.006823429605577913,0.01901841190561715,0.013601524873819715,0.017837975761767044
2019-11-30,-0.03133564803664102,-0.02564373260409558,-0.026309217798559992,-0.017333557086294915,-0.016079360758393668,-0.014404626048248659
2019-12-31,0.0848364109135773,0.08896482713570908,0.07066629941887737,0.06263231979729378,0.08288339769878017,0.04908479033055535
2020-01-31,0.020680335179912523,0.016059591109750082,-0.005195136512366916,0.019783239500107408,-0.02390930589219986,-0.03951457526048674
2020-02-29,0.020863567614410883,0.012064427094054642,-0.000912190547516678,0.01834076779710614,-0.017616080243252896,-0.046754513962915856
2020-03-31,-0.053135109146270953,-0.05117657621890326,-0.016413114080943814,-0.05191653046885092,-0.07600800092553117,-0.044493138747204286
2020-04-30,0.02188408626931282,0.022410427203670036,0.0009820278883276856,0.08401775275569445,0.0506049664034407,0.018185709610870404
2020-05-31,0.036272259841050314,0.023577745225747515,0.010581785271507993,0.027109196984159478,-0.02512440610874933,-0.01979040738128357
2020-06-30,0.07769507476244852,0.0589812103388061,0.03155904188119085,0.1290919128561252,0.05661248352258785,0.01567415062829003
2020-07-31,0.1378728311261055,0.1425054145804805,0.13748523761463938,0.14165059456247509,0.16315888397467493,0.0636905254232858
2020-08-31,0.03968221054707799,0.04333774856514916,0.02521682334905817,0.021694593922071403,0.037513919039025456,0.012524121863518367
2020-09-30,-0.06994914032836497,-0.07481402713177199,-0.06784175958025462,-0.06263753731041255,-0.0450757848933796,-0.035949228434466685
2020-10-31,0.021155264739277424,1.5319141956959825e-05,0.0007422794250704357,0.01916276506689374,0.012496712178686087,0.004544113602573896
2020-11-30,-0.004405076953539422,0.017406293792728622,0.05196915868906493,0.011639878925065794,0.0678219104081399,0.08303316494214519
2020-12-31,-0.06382989344808632,-0.03597647694279116,-0.013876316053316962,0.10106737729372028,-0.005431459876383382,-0.05068343952919585
2021-01-31,-0.08763201650969177,-0.08422101402531768,-0.09299163196383697,0.0333155942435579,-0.008016445603104105,-0.006652272848818197
2021-02-28,0.021446953582723305,0.03700294910970392,0.054079528427661394,-0.032998636203366405,0.013158660535136368,0.051150419473865893
2021-03-31,0.009023847822092312,0.03273174254369682,0.042156628219471415,-0.05641645717548649,-0.03933525838110008,0.02945561573147537
2021-04-30,-0.0009324151340497355,0.017263841508474265,0.009051849811930524,0.045017226156340184,0.004735202417178508,-0.033211199366858124
2021-05-31,0.07421183327348335,0.05951784054034048,0.05917248991781432,0.059120982278867196,0.038180309933586676,0.03212624932319774
2021-06-30,0.06108203795805345,0.02579749894328498,-0.00028489662907305036,0.02634150702279303,-0.032509640818446206,-0.011737659229996367
2021-07-31,0.04937373531934974,0.010499079664731292,-0.02892757083924058,-0.04224214365624879,-0.06076666165257316,-0.04579227287855181
2021-08-31,0.029241583409006955,0.08389611616523296,0.10145892216210628,-0.013068218467282788,0.07421634886440076,0.08487828901961603
2021-09-30,-0.05303576109942776,-0.02452265035837664,0.014982662094296328,-0.006465108361524252,-0.005957341836772323,0.03498925127853769
2021-10-31,0.0037268988144461,-0.02396416680793545,-0.06308015379495124,0.02922675379990758,-0.00923409523289398,-0.04237072212250581
2021-11-30,0.14028041115206835,0.13070955970720055,0.07244140897173268,0.020665084408917345,0.00428534320631524,-0.030056981420403917
2021-12-31,-0.003099691001404392,0.036712338999745686,0.06529272882279136,-0.0012561260445438371,0.024816836678435816,0.04421475484410253
2022-01-31,-0.11040920886092087,-0.0926172809075263,-0.0704612983000742,-0.1157351055828838,-0.06749975938976727,-0.01831414351356009
2022-02-28,0.0537227697162983,0.060038230945903104,0.06803886089830002,0.014527655864317257,0.02835113446745985,0.03218000929937226
2022-03-31,-0.07762485493258209,-0.040196331895106185,0.02811646151401126,-0.10618521810221182,-0.06730691174320302,-0.000670110430644244
2022-04-30,-0.1944029466209204,-0.17075826443612596,-0.14384936404046167,-0.06771436169519707,-0.10144701086973218,-0.024253938642992967
2022-05-31,0.1399534418136208,0.11122245417777044,0.09798500214356864,0.06789875606295404,0.06032264792980713,0.001645247393381899
2022-06-30,0.11319285992736439,0.07443161305287127,0.033085901182208666,0.13388813080648743,0.07652688187088263,0.024311832660109056
2022-07-31,0.054950840553545044,0.05620332472718492,0.027320904720750327,-0.0480784038769243,-0.0269508129758107,-0.03619800298737963
2022-08-31,-0.0607746867014467,-0.03977683958045686,-0.022670018909718426,-0.03878933150228836,-0.0042826878805253266,0.00852339418950776
2022-09-30,-0.09223889505475413,-0.09795837465819346,-0.0716305390328702,-0.07667840183209607,-0.07451047601611427,-0.027313964626167198
2022-10-31,0.06387649709338872,0.04796871612910514,-0.012160239059783029,-0.04526318468599022,-0.025567634106569037,-0.06010612881300059
2022-11-30,0.04507129873083526,0.0717464057302768,0.12480621743004705,0.06139648513682738,0.09983476253199353,0.11580540568177566
2022-12-31,-0.04357610139461321,-0.042003780093179954,-0.03798452469772884,0.0018018271742241687,-0.031142496697035615,-0.024053305804094816
2023-01-31,0.09291236132453484,0.080440257250739,0.04402217759655325,0.08001391505929556,0.05291747330382224,0.03724334832237264
2023-02-28,0.0354180607643233,0.04397133706458156,0.033626209293849074,-0.017141668102635732,0.028437379555701803,0.001480794984820566
2023-03-31,0.00024169871419599254,-0.01637684675848694,-0.03788714873984089,-0.011574713688194849,0.00726954185815698,0.01496923480981649
2023-04-30,-0.043812792935940204,-0.032353015109849004,0.008061814065345896,-0.04140480323094575,0.015869384329825875,0.08088062193663292
2023-05-31,0.011250829443640864,0.022195826170990918,-0.006702470216784828,-0.05536677723659977,-0.0251891154393985,-0.026331238644978883
2023-06-30,0.030934600105305465,0.038149412621206524,0.02804852951232295,0.018041050505870126,0.016802483052764883,-0.006635297171902699
2023-07-31,-0.01439954865794335,-0.00788951877098265,0.05801847769158064,0.02103252185420823,0.014581951487534939,0.0671806507246171
2023-08-31,-0.04026339950118207,-0.03182851184802071,-0.053248129922203735,-0.06177962962480177,-0.04870050507693224,-0.04627592942758618
2023-09-30,-0.006558267209079038,0.015023392153704851,0.001659436396556968,-0.029631087404554335,0.0021387354632380617,0.010038992136128355
2023-10-31,-0.005806756008397418,0.005393860200473055,-0.010974495350491775,-0.019362040086009724,-0.030835490107542052,-0.035679524923306616
2023-11-30,0.0522726191843943,0.05656145866298168,0.03690615485804871,-0.010793853008278176,0.004337819343763316,-0.007516060379113787
2023-12-31,-0.022589852052558812,-0.01860523001001335,-0.022030273300812753,-0.023236852009044795,-0.01883817186574499,-0.00472478359153905
2024-01-31,-0.2187997162882772,-0.21566469845094194,-0.1451965297207275,-0.16127181572351712,-0.08015851920371264,0.03910963333710704
2024-02-29,0.04880480857809144,0.04065237176923775,0.003291471238399124,0.1278156711721652,0.11374925240220901,0.0461234275259681
2024-03-31,0.05639477844773855,0.07478681560001466,0.05784049914796752,0.002987949458103767,0.02198225916597152,0.002065834892280405
2024-04-30,-0.043517456454733594,-0.02351769535209336,-0.01693509213397515,0.01421406983233564,0.028562819600066014,0.025417228038430384
2024-05-31,-0.018611857982386626,-0.004763548854604394,-0.010675023696687047,-0.025954298969144363,-0.0061630854063186025,0.00978424218511642
2024-06-30,-0.09089208999004184,-0.0886367436699873,-0.11213533872581805,-0.05187898747392261,-0.012732186278007318,-0.007119533593213601
2024-07-31,0.004276726023172861,0.0003058382505147783,0.03617094666241627,-0.0039044203683848977,-0.020196163395605593,0.016790866783305436
2024-08-31,-0.03769456101938873,-0.035243059574724844,-0.03214970370779868,-0.04182739752507292,-0.030876260334899208,-0.016473052755910933
2024-09-30,0.2503240820119923,0.2188698366366606,0.2210983662042867,0.2443506620308813,0.17708088084709206,0.14179963186302968
2024-10-31,0.13748209848383164,0.0889878993177815,0.07632832706250081,-0.0021423276022738413,-0.01990110471842521,-0.023893426570151366
2024-11-30,0.03904003457585392,0.050234140621528534,0.06632423962853529,0.01906419708808471,-0.004892304375741285,0.0075057648771570395
2024-12-31,-0.07130268270666751,-0.056024459473516086,-0.0600126764219564,-0.014328892811052651,0.006390314783655482,0.04151144265794304
2025-01-31,-0.002992072536807555,-0.01232334583411121,-0.041055988273883015,-0.023363047915423873,-0.03403451881591246,-0.027603470511414763
2025-02-28,0.1121995809440226,0.08835514109113207,0.059413918403575794,0.06387854486789935,0.003183725431493034,-0.00028179701889707864
2025-03-31,-0.020371209372709642,0.004353122442459334,-0.014412351503348075,-0.007404385485006881,0.004048586278439625,0.012054631647976377
2025-04-30,-0.03046324132008349,-0.012781729844197565,-0.01063386926195331,-0.028676655533468876,-0.03609662637232247,-0.010163014729269726
2025-05-31,0.05590794564651813,0.0718837025388217,0.062309331852330674,0.003047933194182395,0.023892946962246864,0.03126741546929512
2025-06-30,0.08048152172382106,0.06446207379064917,0.04415856291360498,0.03632887259075579,0.02519153550032427,0.043854806027326054
